Time,IP Source,IP Destination,Attack Time
2017-04-26 19:53:56.906145,10.0.0.13,10.0.0.12,"(8, 37, 0)s"
2017-04-26 19:53:58.996913,10.0.0.13,10.0.0.12,"(10, 37, 0)s"
2017-04-26 19:54:01.084471,10.0.0.13,10.0.0.12,"(12, 37, 0)s"
2017-04-26 19:54:03.163333,10.0.0.13,10.0.0.12,"(14, 37, 0)s"
2017-04-26 19:54:05.252420,10.0.0.13,10.0.0.12,"(16, 37, 0)s"
2017-04-26 19:54:07.342951,10.0.0.13,10.0.0.12,"(18, 37, 0)s"
2017-04-26 19:54:09.428494,10.0.0.13,10.0.0.12,"(20, 37, 0)s"
2017-04-26 19:54:11.513918,10.0.0.13,10.0.0.12,"(22, 37, 0)s"
2017-04-26 19:54:13.599294,10.0.0.13,10.0.0.12,"(24, 37, 0)s"
2017-04-26 19:54:15.690125,10.0.0.13,10.0.0.12,"(26, 37, 0)s"
2017-04-26 19:54:17.775439,10.0.0.13,10.0.0.12,"(28, 37, 0)s"
2017-04-26 19:54:19.861444,10.0.0.13,10.0.0.12,"(31, 37, 0)s"
2017-04-26 19:54:21.945549,10.0.0.13,10.0.0.12,"(33, 37, 0)s"
2017-04-26 19:54:24.023334,10.0.0.13,10.0.0.12,"(35, 37, 0)s"
2017-04-26 19:54:26.117237,10.0.0.13,10.0.0.12,"(37, 37, 0)s"
2017-04-26 19:54:28.193607,10.0.0.13,10.0.0.12,"(39, 37, 0)s"
2017-04-26 19:54:30.275352,10.0.0.13,10.0.0.12,"(41, 37, 0)s"
2017-04-26 19:54:32.355134,10.0.0.13,10.0.0.12,"(43, 37, 0)s"
2017-04-26 19:54:34.440551,10.0.0.13,10.0.0.12,"(45, 37, 0)s"
2017-04-26 19:54:36.526317,10.0.0.13,10.0.0.12,"(47, 37, 0)s"
2017-04-26 19:54:38.611107,10.0.0.13,10.0.0.12,"(49, 37, 0)s"
2017-04-26 19:54:40.694874,10.0.0.13,10.0.0.12,"(51, 37, 0)s"
2017-04-26 19:54:42.781920,10.0.0.13,10.0.0.12,"(53, 37, 0)s"
2017-04-26 19:54:44.868427,10.0.0.13,10.0.0.12,"(56, 37, 0)s"
2017-04-26 19:54:46.950409,10.0.0.13,10.0.0.12,"(58, 37, 0)s"
2017-04-26 19:54:49.032374,10.0.0.13,10.0.0.12,"(0, 38, 0)s"
2017-04-26 19:54:51.108453,10.0.0.13,10.0.0.12,"(2, 38, 0)s"
2017-04-26 19:54:53.199120,10.0.0.13,10.0.0.12,"(4, 38, 0)s"
2017-04-26 19:54:55.285483,10.0.0.13,10.0.0.12,"(6, 38, 0)s"
2017-04-26 19:54:57.376107,10.0.0.13,10.0.0.12,"(8, 38, 0)s"
2017-04-26 19:54:59.465716,10.0.0.13,10.0.0.12,"(10, 38, 0)s"
2017-04-26 19:55:01.553953,10.0.0.13,10.0.0.12,"(12, 38, 0)s"
2017-04-26 19:55:03.639851,10.0.0.13,10.0.0.12,"(14, 38, 0)s"
2017-04-26 19:55:05.725087,10.0.0.13,10.0.0.12,"(16, 38, 0)s"
2017-04-26 19:55:07.810193,10.0.0.13,10.0.0.12,"(19, 38, 0)s"
2017-04-26 19:55:09.899173,10.0.0.13,10.0.0.12,"(21, 38, 0)s"
2017-04-26 19:55:11.985298,10.0.0.13,10.0.0.12,"(23, 38, 0)s"
2017-04-26 19:55:14.070959,10.0.0.13,10.0.0.12,"(25, 38, 0)s"
2017-04-26 19:55:16.151510,10.0.0.13,10.0.0.12,"(27, 38, 0)s"
2017-04-26 19:55:18.234880,10.0.0.13,10.0.0.12,"(29, 38, 0)s"
2017-04-26 19:55:20.318114,10.0.0.13,10.0.0.12,"(31, 38, 0)s"
2017-04-26 19:55:22.391428,10.0.0.13,10.0.0.12,"(33, 38, 0)s"
2017-04-26 19:55:24.477548,10.0.0.13,10.0.0.12,"(35, 38, 0)s"
2017-04-26 19:55:26.557706,10.0.0.13,10.0.0.12,"(37, 38, 0)s"
2017-04-26 19:55:28.660714,10.0.0.13,10.0.0.12,"(39, 38, 0)s"
2017-04-26 19:55:30.740649,10.0.0.13,10.0.0.12,"(41, 38, 0)s"
2017-04-26 19:55:32.820484,10.0.0.13,10.0.0.12,"(44, 38, 0)s"
2017-04-26 19:55:34.900835,10.0.0.13,10.0.0.12,"(46, 38, 0)s"
2017-04-26 19:55:36.984742,10.0.0.13,10.0.0.12,"(48, 38, 0)s"
2017-04-26 19:55:39.073317,10.0.0.13,10.0.0.12,"(50, 38, 0)s"
2017-04-26 19:55:41.162642,10.0.0.13,10.0.0.12,"(52, 38, 0)s"
2017-04-26 19:55:43.252245,10.0.0.13,10.0.0.12,"(54, 38, 0)s"
2017-04-26 19:55:45.338820,10.0.0.13,10.0.0.12,"(56, 38, 0)s"
2017-04-26 19:55:47.424382,10.0.0.13,10.0.0.12,"(58, 38, 0)s"
2017-04-26 19:55:49.517137,10.0.0.13,10.0.0.12,"(0, 39, 0)s"
2017-04-26 19:55:51.601015,10.0.0.13,10.0.0.12,"(2, 39, 0)s"
2017-04-26 19:55:53.687474,10.0.0.13,10.0.0.12,"(4, 39, 0)s"
2017-04-26 19:55:55.769891,10.0.0.13,10.0.0.12,"(6, 39, 0)s"
2017-04-26 19:55:57.855360,10.0.0.13,10.0.0.12,"(9, 39, 0)s"
2017-04-26 19:55:59.946899,10.0.0.13,10.0.0.12,"(11, 39, 0)s"
2017-04-26 19:56:02.043254,10.0.0.13,10.0.0.12,"(13, 39, 0)s"
2017-04-26 19:56:04.127707,10.0.0.13,10.0.0.12,"(15, 39, 0)s"
2017-04-26 19:56:06.215484,10.0.0.13,10.0.0.12,"(17, 39, 0)s"
2017-04-26 19:56:08.301316,10.0.0.13,10.0.0.12,"(19, 39, 0)s"
2017-04-26 19:56:10.387264,10.0.0.13,10.0.0.12,"(21, 39, 0)s"
2017-04-26 19:56:12.474734,10.0.0.13,10.0.0.12,"(23, 39, 0)s"
2017-04-26 19:56:14.558154,10.0.0.13,10.0.0.12,"(25, 39, 0)s"
2017-04-26 19:56:16.644244,10.0.0.13,10.0.0.12,"(27, 39, 0)s"
2017-04-26 19:56:18.732151,10.0.0.13,10.0.0.12,"(29, 39, 0)s"
2017-04-26 19:56:20.821612,10.0.0.13,10.0.0.12,"(32, 39, 0)s"
2017-04-26 19:56:22.911910,10.0.0.13,10.0.0.12,"(34, 39, 0)s"
2017-04-26 19:56:24.998083,10.0.0.13,10.0.0.12,"(36, 39, 0)s"
2017-04-26 19:56:27.084973,10.0.0.13,10.0.0.12,"(38, 39, 0)s"
2017-04-26 19:56:29.163746,10.0.0.13,10.0.0.12,"(40, 39, 0)s"
2017-04-26 19:56:31.244200,10.0.0.13,10.0.0.12,"(42, 39, 0)s"
2017-04-26 19:56:33.379121,10.0.0.13,10.0.0.12,"(44, 39, 0)s"
2017-04-26 19:56:35.411105,10.0.0.13,10.0.0.12,"(46, 39, 0)s"
2017-04-26 19:56:37.500086,10.0.0.13,10.0.0.12,"(48, 39, 0)s"
2017-04-26 19:56:39.593197,10.0.0.13,10.0.0.12,"(50, 39, 0)s"
2017-04-26 19:56:41.681679,10.0.0.13,10.0.0.12,"(52, 39, 0)s"
2017-04-26 19:56:43.761780,10.0.0.13,10.0.0.12,"(54, 39, 0)s"
2017-04-26 19:56:45.842728,10.0.0.13,10.0.0.12,"(57, 39, 0)s"
2017-04-26 19:56:47.926484,10.0.0.13,10.0.0.12,"(59, 39, 0)s"
2017-04-26 19:56:50.020341,10.0.0.13,10.0.0.12,"(1, 40, 0)s"
2017-04-26 19:56:52.113695,10.0.0.13,10.0.0.12,"(3, 40, 0)s"
2017-04-26 19:56:54.194272,10.0.0.13,10.0.0.12,"(5, 40, 0)s"
2017-04-26 19:56:56.274673,10.0.0.13,10.0.0.12,"(7, 40, 0)s"
2017-04-26 19:56:58.361481,10.0.0.13,10.0.0.12,"(9, 40, 0)s"
2017-04-26 19:57:00.448637,10.0.0.13,10.0.0.12,"(11, 40, 0)s"
2017-04-26 19:57:02.529633,10.0.0.13,10.0.0.12,"(13, 40, 0)s"
2017-04-26 19:57:04.616475,10.0.0.13,10.0.0.12,"(15, 40, 0)s"
2017-04-26 19:57:06.700064,10.0.0.13,10.0.0.12,"(17, 40, 0)s"
2017-04-26 19:57:08.785386,10.0.0.13,10.0.0.12,"(19, 40, 0)s"
2017-04-26 19:57:10.877328,10.0.0.13,10.0.0.12,"(22, 40, 0)s"
2017-04-26 19:57:12.969825,10.0.0.13,10.0.0.12,"(24, 40, 0)s"
2017-04-26 19:57:15.057097,10.0.0.13,10.0.0.12,"(26, 40, 0)s"
2017-04-26 19:57:17.142944,10.0.0.13,10.0.0.12,"(28, 40, 0)s"
2017-04-26 19:57:19.231290,10.0.0.13,10.0.0.12,"(30, 40, 0)s"
2017-04-26 19:57:21.317147,10.0.0.13,10.0.0.12,"(32, 40, 0)s"
2017-04-26 19:57:23.405060,10.0.0.13,10.0.0.12,"(34, 40, 0)s"
2017-04-26 19:57:25.488654,10.0.0.13,10.0.0.12,"(36, 40, 0)s"
2017-04-26 19:57:27.573524,10.0.0.13,10.0.0.12,"(38, 40, 0)s"
2017-04-26 19:57:29.667181,10.0.0.13,10.0.0.12,"(40, 40, 0)s"
2017-04-26 19:57:31.760028,10.0.0.13,10.0.0.12,"(42, 40, 0)s"
2017-04-26 19:57:33.851172,10.0.0.13,10.0.0.12,"(45, 40, 0)s"
2017-04-26 19:57:35.938373,10.0.0.13,10.0.0.12,"(47, 40, 0)s"
2017-04-26 19:57:38.024226,10.0.0.13,10.0.0.12,"(49, 40, 0)s"
2017-04-26 19:57:40.110781,10.0.0.13,10.0.0.12,"(51, 40, 0)s"
2017-04-26 19:57:42.169266,10.0.0.13,10.0.0.12,"(53, 40, 0)s"
2017-04-26 19:57:44.255171,10.0.0.13,10.0.0.12,"(55, 40, 0)s"
2017-04-26 19:57:46.340289,10.0.0.13,10.0.0.12,"(57, 40, 0)s"
2017-04-26 19:57:48.427623,10.0.0.13,10.0.0.12,"(59, 40, 0)s"
2017-04-26 19:57:50.522000,10.0.0.13,10.0.0.12,"(1, 41, 0)s"
2017-04-26 19:57:52.605555,10.0.0.13,10.0.0.12,"(3, 41, 0)s"
2017-04-26 19:57:54.692533,10.0.0.13,10.0.0.12,"(5, 41, 0)s"
2017-04-26 19:57:56.780065,10.0.0.13,10.0.0.12,"(7, 41, 0)s"
2017-04-26 19:57:58.865503,10.0.0.13,10.0.0.12,"(10, 41, 0)s"
2017-04-26 19:58:00.954141,10.0.0.13,10.0.0.12,"(12, 41, 0)s"
2017-04-26 19:58:03.039354,10.0.0.13,10.0.0.12,"(14, 41, 0)s"
2017-04-26 19:58:05.126772,10.0.0.13,10.0.0.12,"(16, 41, 0)s"
2017-04-26 19:58:07.212365,10.0.0.13,10.0.0.12,"(18, 41, 0)s"
2017-04-26 19:58:09.299057,10.0.0.13,10.0.0.12,"(20, 41, 0)s"
2017-04-26 19:58:11.388179,10.0.0.13,10.0.0.12,"(22, 41, 0)s"
2017-04-26 19:58:13.477532,10.0.0.13,10.0.0.12,"(24, 41, 0)s"
2017-04-26 19:58:15.561370,10.0.0.13,10.0.0.12,"(26, 41, 0)s"
2017-04-26 19:58:17.647632,10.0.0.13,10.0.0.12,"(28, 41, 0)s"
2017-04-26 19:58:19.727778,10.0.0.13,10.0.0.12,"(30, 41, 0)s"
2017-04-26 19:58:21.813804,10.0.0.13,10.0.0.12,"(33, 41, 0)s"
2017-04-26 19:58:23.895600,10.0.0.13,10.0.0.12,"(35, 41, 0)s"
2017-04-26 19:58:25.954920,10.0.0.13,10.0.0.12,"(37, 41, 0)s"
2017-04-26 19:58:28.034806,10.0.0.13,10.0.0.12,"(39, 41, 0)s"
2017-04-26 19:58:30.117518,10.0.0.13,10.0.0.12,"(41, 41, 0)s"
2017-04-26 19:58:32.207176,10.0.0.13,10.0.0.12,"(43, 41, 0)s"
2017-04-26 19:58:34.296619,10.0.0.13,10.0.0.12,"(45, 41, 0)s"
2017-04-26 19:58:36.384287,10.0.0.13,10.0.0.12,"(47, 41, 0)s"
2017-04-26 19:58:38.470725,10.0.0.13,10.0.0.12,"(49, 41, 0)s"
2017-04-26 19:58:40.551135,10.0.0.13,10.0.0.12,"(51, 41, 0)s"
2017-04-26 19:58:42.642899,10.0.0.13,10.0.0.12,"(53, 41, 0)s"
2017-04-26 19:58:44.729220,10.0.0.13,10.0.0.12,"(55, 41, 0)s"
2017-04-26 19:58:46.816566,10.0.0.13,10.0.0.12,"(58, 41, 0)s"
2017-04-26 19:58:48.903294,10.0.0.13,10.0.0.12,"(0, 42, 0)s"
2017-04-26 19:58:50.993395,10.0.0.13,10.0.0.12,"(2, 42, 0)s"
2017-04-26 19:58:53.079112,10.0.0.13,10.0.0.12,"(4, 42, 0)s"
2017-04-26 19:58:55.160536,10.0.0.13,10.0.0.12,"(6, 42, 0)s"
2017-04-26 19:58:57.241883,10.0.0.13,10.0.0.12,"(8, 42, 0)s"
2017-04-26 19:58:59.329309,10.0.0.13,10.0.0.12,"(10, 42, 0)s"
2017-04-26 19:59:01.419256,10.0.0.13,10.0.0.12,"(12, 42, 0)s"
2017-04-26 19:59:03.500686,10.0.0.13,10.0.0.12,"(14, 42, 0)s"
2017-04-26 19:59:05.580988,10.0.0.13,10.0.0.12,"(16, 42, 0)s"
2017-04-26 19:59:07.667843,10.0.0.13,10.0.0.12,"(18, 42, 0)s"
2017-04-26 19:59:09.754893,10.0.0.13,10.0.0.12,"(20, 42, 0)s"
2017-04-26 19:59:11.841200,10.0.0.13,10.0.0.12,"(23, 42, 0)s"
2017-04-26 19:59:13.927459,10.0.0.13,10.0.0.12,"(25, 42, 0)s"
2017-04-26 19:59:16.012165,10.0.0.13,10.0.0.12,"(27, 42, 0)s"
2017-04-26 19:59:18.101616,10.0.0.13,10.0.0.12,"(29, 42, 0)s"
2017-04-26 19:59:20.196881,10.0.0.13,10.0.0.12,"(31, 42, 0)s"
2017-04-26 19:59:22.288638,10.0.0.13,10.0.0.12,"(33, 42, 0)s"
2017-04-26 19:59:24.374351,10.0.0.13,10.0.0.12,"(35, 42, 0)s"
2017-04-26 19:59:26.460762,10.0.0.13,10.0.0.12,"(37, 42, 0)s"
2017-04-26 19:59:28.546822,10.0.0.13,10.0.0.12,"(39, 42, 0)s"
2017-04-26 19:59:30.634911,10.0.0.13,10.0.0.12,"(41, 42, 0)s"
2017-04-26 19:59:32.719481,10.0.0.13,10.0.0.12,"(43, 42, 0)s"
2017-04-26 19:59:34.804930,10.0.0.13,10.0.0.12,"(46, 42, 0)s"
2017-04-26 19:59:36.889938,10.0.0.13,10.0.0.12,"(48, 42, 0)s"
2017-04-26 19:59:38.982862,10.0.0.13,10.0.0.12,"(50, 42, 0)s"
2017-04-26 19:59:41.075629,10.0.0.13,10.0.0.12,"(52, 42, 0)s"
2017-04-26 19:59:43.170893,10.0.0.13,10.0.0.12,"(54, 42, 0)s"
2017-04-26 19:59:45.256593,10.0.0.13,10.0.0.12,"(56, 42, 0)s"
2017-04-26 19:59:47.338276,10.0.0.13,10.0.0.12,"(58, 42, 0)s"
2017-04-26 19:59:49.424590,10.0.0.13,10.0.0.12,"(0, 43, 0)s"
2017-04-26 19:59:51.509854,10.0.0.13,10.0.0.12,"(2, 43, 0)s"
2017-04-26 19:59:53.597739,10.0.0.13,10.0.0.12,"(4, 43, 0)s"
2017-04-26 19:59:55.677919,10.0.0.13,10.0.0.12,"(6, 43, 0)s"
2017-04-26 19:59:57.766054,10.0.0.13,10.0.0.12,"(8, 43, 0)s"
2017-04-26 19:59:59.846032,10.0.0.13,10.0.0.12,"(11, 43, 0)s"
2017-04-26 20:00:01.929820,10.0.0.13,10.0.0.12,"(13, 43, 0)s"
2017-04-26 20:00:04.014380,10.0.0.13,10.0.0.12,"(15, 43, 0)s"
2017-04-26 20:00:06.103207,10.0.0.13,10.0.0.12,"(17, 43, 0)s"
2017-04-26 20:00:08.192245,10.0.0.13,10.0.0.12,"(19, 43, 0)s"
2017-04-26 20:00:10.275729,10.0.0.13,10.0.0.12,"(21, 43, 0)s"
2017-04-26 20:00:12.361944,10.0.0.13,10.0.0.12,"(23, 43, 0)s"
2017-04-26 20:00:14.448687,10.0.0.13,10.0.0.12,"(25, 43, 0)s"
2017-04-26 20:00:16.529956,10.0.0.13,10.0.0.12,"(27, 43, 0)s"
2017-04-26 20:00:18.615534,10.0.0.13,10.0.0.12,"(29, 43, 0)s"
2017-04-26 20:00:20.695569,10.0.0.13,10.0.0.12,"(31, 43, 0)s"
2017-04-26 20:00:22.775673,10.0.0.13,10.0.0.12,"(33, 43, 0)s"
2017-04-26 20:00:24.869025,10.0.0.13,10.0.0.12,"(36, 43, 0)s"
2017-04-26 20:00:26.962025,10.0.0.13,10.0.0.12,"(38, 43, 0)s"
2017-04-26 20:00:29.048780,10.0.0.13,10.0.0.12,"(40, 43, 0)s"
2017-04-26 20:00:31.130289,10.0.0.13,10.0.0.12,"(42, 43, 0)s"
2017-04-26 20:00:33.210055,10.0.0.13,10.0.0.12,"(44, 43, 0)s"
2017-04-26 20:00:35.297674,10.0.0.13,10.0.0.12,"(46, 43, 0)s"
2017-04-26 20:00:37.383017,10.0.0.13,10.0.0.12,"(48, 43, 0)s"
2017-04-26 20:00:39.468153,10.0.0.13,10.0.0.12,"(50, 43, 0)s"
2017-04-26 20:00:41.553256,10.0.0.13,10.0.0.12,"(52, 43, 0)s"
2017-04-26 20:00:43.636620,10.0.0.13,10.0.0.12,"(54, 43, 0)s"
2017-04-26 20:00:45.698244,10.0.0.13,10.0.0.12,"(56, 43, 0)s"
2017-04-26 20:00:47.774684,10.0.0.13,10.0.0.12,"(58, 43, 0)s"
2017-04-26 20:00:49.856616,10.0.0.13,10.0.0.12,"(1, 44, 0)s"
2017-04-26 20:00:51.937326,10.0.0.13,10.0.0.12,"(3, 44, 0)s"
2017-04-26 20:00:54.031329,10.0.0.13,10.0.0.12,"(5, 44, 0)s"
2017-04-26 20:00:56.121749,10.0.0.13,10.0.0.12,"(7, 44, 0)s"
2017-04-26 20:00:58.213498,10.0.0.13,10.0.0.12,"(9, 44, 0)s"
2017-04-26 20:01:00.301065,10.0.0.13,10.0.0.12,"(11, 44, 0)s"
2017-04-26 20:01:02.395726,10.0.0.13,10.0.0.12,"(13, 44, 0)s"
2017-04-26 20:01:04.476182,10.0.0.13,10.0.0.12,"(15, 44, 0)s"
2017-04-26 20:01:06.558758,10.0.0.13,10.0.0.12,"(17, 44, 0)s"
2017-04-26 20:01:08.647171,10.0.0.13,10.0.0.12,"(19, 44, 0)s"
2017-04-26 20:01:10.734742,10.0.0.13,10.0.0.12,"(21, 44, 0)s"
2017-04-26 20:01:12.816640,10.0.0.13,10.0.0.12,"(24, 44, 0)s"
2017-04-26 20:01:14.907167,10.0.0.13,10.0.0.12,"(26, 44, 0)s"
2017-04-26 20:01:17.000032,10.0.0.13,10.0.0.12,"(28, 44, 0)s"
2017-04-26 20:01:19.089964,10.0.0.13,10.0.0.12,"(30, 44, 0)s"
2017-04-26 20:01:21.178946,10.0.0.13,10.0.0.12,"(32, 44, 0)s"
2017-04-26 20:01:23.266328,10.0.0.13,10.0.0.12,"(34, 44, 0)s"
2017-04-26 20:01:25.347928,10.0.0.13,10.0.0.12,"(36, 44, 0)s"
2017-04-26 20:01:27.437559,10.0.0.13,10.0.0.12,"(38, 44, 0)s"
2017-04-26 20:01:29.523505,10.0.0.13,10.0.0.12,"(40, 44, 0)s"
2017-04-26 20:01:31.604304,10.0.0.13,10.0.0.12,"(42, 44, 0)s"
2017-04-26 20:01:33.693401,10.0.0.13,10.0.0.12,"(44, 44, 0)s"
2017-04-26 20:01:35.789543,10.0.0.13,10.0.0.12,"(46, 44, 0)s"
2017-04-26 20:01:37.874713,10.0.0.13,10.0.0.12,"(49, 44, 0)s"
2017-04-26 20:01:39.962219,10.0.0.13,10.0.0.12,"(51, 44, 0)s"
2017-04-26 20:01:42.049682,10.0.0.13,10.0.0.12,"(53, 44, 0)s"
2017-04-26 20:01:44.136382,10.0.0.13,10.0.0.12,"(55, 44, 0)s"
2017-04-26 20:01:46.222540,10.0.0.13,10.0.0.12,"(57, 44, 0)s"
2017-04-26 20:01:48.308989,10.0.0.13,10.0.0.12,"(59, 44, 0)s"
2017-04-26 20:01:50.395336,10.0.0.13,10.0.0.12,"(1, 45, 0)s"
2017-04-26 20:01:52.481196,10.0.0.13,10.0.0.12,"(3, 45, 0)s"
2017-04-26 20:01:54.569043,10.0.0.13,10.0.0.12,"(5, 45, 0)s"
2017-04-26 20:01:56.659635,10.0.0.13,10.0.0.12,"(7, 45, 0)s"
2017-04-26 20:01:58.754669,10.0.0.13,10.0.0.12,"(9, 45, 0)s"
2017-04-26 20:02:00.841071,10.0.0.13,10.0.0.12,"(12, 45, 0)s"
2017-04-26 20:02:02.935700,10.0.0.13,10.0.0.12,"(14, 45, 0)s"
2017-04-26 20:02:05.024487,10.0.0.13,10.0.0.12,"(16, 45, 0)s"
2017-04-26 20:02:07.115437,10.0.0.13,10.0.0.12,"(18, 45, 0)s"
2017-04-26 20:02:09.205111,10.0.0.13,10.0.0.12,"(20, 45, 0)s"
2017-04-26 20:02:11.284397,10.0.0.13,10.0.0.12,"(22, 45, 0)s"
2017-04-26 20:02:13.369879,10.0.0.13,10.0.0.12,"(24, 45, 0)s"
2017-04-26 20:02:15.460474,10.0.0.13,10.0.0.12,"(26, 45, 0)s"
2017-04-26 20:02:17.558776,10.0.0.13,10.0.0.12,"(28, 45, 0)s"
2017-04-26 20:02:19.643995,10.0.0.13,10.0.0.12,"(30, 45, 0)s"
2017-04-26 20:02:21.725669,10.0.0.13,10.0.0.12,"(32, 45, 0)s"
2017-04-26 20:02:23.812405,10.0.0.13,10.0.0.12,"(35, 45, 0)s"
2017-04-26 20:02:25.898995,10.0.0.13,10.0.0.12,"(37, 45, 0)s"
2017-04-26 20:02:27.986795,10.0.0.13,10.0.0.12,"(39, 45, 0)s"
2017-04-26 20:02:30.075629,10.0.0.13,10.0.0.12,"(41, 45, 0)s"
2017-04-26 20:02:32.168100,10.0.0.13,10.0.0.12,"(43, 45, 0)s"
2017-04-26 20:02:34.257232,10.0.0.13,10.0.0.12,"(45, 45, 0)s"
2017-04-26 20:02:36.347060,10.0.0.13,10.0.0.12,"(47, 45, 0)s"
2017-04-26 20:02:38.435914,10.0.0.13,10.0.0.12,"(49, 45, 0)s"
2017-04-26 20:02:40.518752,10.0.0.13,10.0.0.12,"(51, 45, 0)s"
2017-04-26 20:02:42.578867,10.0.0.13,10.0.0.12,"(53, 45, 0)s"
2017-04-26 20:02:44.667778,10.0.0.13,10.0.0.12,"(55, 45, 0)s"
2017-04-26 20:02:46.752641,10.0.0.13,10.0.0.12,"(57, 45, 0)s"
2017-04-26 20:02:48.843351,10.0.0.13,10.0.0.12,"(0, 46, 0)s"
2017-04-26 20:02:50.929618,10.0.0.13,10.0.0.12,"(2, 46, 0)s"
2017-04-26 20:02:53.010120,10.0.0.13,10.0.0.12,"(4, 46, 0)s"
2017-04-26 20:02:55.097753,10.0.0.13,10.0.0.12,"(6, 46, 0)s"
2017-04-26 20:02:57.183822,10.0.0.13,10.0.0.12,"(8, 46, 0)s"
2017-04-26 20:02:59.266742,10.0.0.13,10.0.0.12,"(10, 46, 0)s"
2017-04-26 20:03:01.354193,10.0.0.13,10.0.0.12,"(12, 46, 0)s"
2017-04-26 20:03:03.446016,10.0.0.13,10.0.0.12,"(14, 46, 0)s"
2017-04-26 20:03:05.533413,10.0.0.13,10.0.0.12,"(16, 46, 0)s"
2017-04-26 20:03:07.621673,10.0.0.13,10.0.0.12,"(18, 46, 0)s"
2017-04-26 20:03:09.710641,10.0.0.13,10.0.0.12,"(20, 46, 0)s"
2017-04-26 20:03:11.796826,10.0.0.13,10.0.0.12,"(22, 46, 0)s"
2017-04-26 20:03:13.886566,10.0.0.13,10.0.0.12,"(25, 46, 0)s"
2017-04-26 20:03:15.955336,10.0.0.13,10.0.0.12,"(27, 46, 0)s"
2017-04-26 20:03:18.043343,10.0.0.13,10.0.0.12,"(29, 46, 0)s"
2017-04-26 20:03:20.138868,10.0.0.13,10.0.0.12,"(31, 46, 0)s"
2017-04-26 20:03:22.225713,10.0.0.13,10.0.0.12,"(33, 46, 0)s"
2017-04-26 20:03:24.312931,10.0.0.13,10.0.0.12,"(35, 46, 0)s"
2017-04-26 20:03:26.387267,10.0.0.13,10.0.0.12,"(37, 46, 0)s"
2017-04-26 20:03:28.475358,10.0.0.13,10.0.0.12,"(39, 46, 0)s"
2017-04-26 20:03:30.561632,10.0.0.13,10.0.0.12,"(41, 46, 0)s"
2017-04-26 20:03:32.648601,10.0.0.13,10.0.0.12,"(43, 46, 0)s"
2017-04-26 20:03:34.744220,10.0.0.13,10.0.0.12,"(45, 46, 0)s"
2017-04-26 20:03:36.841029,10.0.0.13,10.0.0.12,"(48, 46, 0)s"
2017-04-26 20:03:38.928914,10.0.0.13,10.0.0.12,"(50, 46, 0)s"
2017-04-26 20:03:41.017652,10.0.0.13,10.0.0.12,"(52, 46, 0)s"
2017-04-26 20:03:43.104866,10.0.0.13,10.0.0.12,"(54, 46, 0)s"
2017-04-26 20:03:45.194638,10.0.0.13,10.0.0.12,"(56, 46, 0)s"
2017-04-26 20:03:47.283859,10.0.0.13,10.0.0.12,"(58, 46, 0)s"
2017-04-26 20:03:49.372306,10.0.0.13,10.0.0.12,"(0, 47, 0)s"
2017-04-26 20:03:51.461222,10.0.0.13,10.0.0.12,"(2, 47, 0)s"
2017-04-26 20:03:53.551808,10.0.0.13,10.0.0.12,"(4, 47, 0)s"
2017-04-26 20:03:55.647514,10.0.0.13,10.0.0.12,"(6, 47, 0)s"
2017-04-26 20:03:57.738090,10.0.0.13,10.0.0.12,"(8, 47, 0)s"
2017-04-26 20:03:59.831138,10.0.0.13,10.0.0.12,"(11, 47, 0)s"
2017-04-26 20:04:01.918703,10.0.0.13,10.0.0.12,"(13, 47, 0)s"
2017-04-26 20:04:04.000729,10.0.0.13,10.0.0.12,"(15, 47, 0)s"
2017-04-26 20:04:06.093228,10.0.0.13,10.0.0.12,"(17, 47, 0)s"
2017-04-26 20:04:08.179446,10.0.0.13,10.0.0.12,"(19, 47, 0)s"
2017-04-26 20:04:10.270696,10.0.0.13,10.0.0.12,"(21, 47, 0)s"
2017-04-26 20:04:12.357260,10.0.0.13,10.0.0.12,"(23, 47, 0)s"
2017-04-26 20:04:14.445005,10.0.0.13,10.0.0.12,"(25, 47, 0)s"
2017-04-26 20:04:16.539268,10.0.0.13,10.0.0.12,"(27, 47, 0)s"
2017-04-26 20:04:18.630914,10.0.0.13,10.0.0.12,"(29, 47, 0)s"
2017-04-26 20:04:20.720175,10.0.0.13,10.0.0.12,"(31, 47, 0)s"
2017-04-26 20:04:22.806642,10.0.0.13,10.0.0.12,"(34, 47, 0)s"
2017-04-26 20:04:24.894880,10.0.0.13,10.0.0.12,"(36, 47, 0)s"
2017-04-26 20:04:26.982028,10.0.0.13,10.0.0.12,"(38, 47, 0)s"
2017-04-26 20:04:29.072665,10.0.0.13,10.0.0.12,"(40, 47, 0)s"
2017-04-26 20:04:31.160359,10.0.0.13,10.0.0.12,"(42, 47, 0)s"
2017-04-26 20:04:33.248880,10.0.0.13,10.0.0.12,"(44, 47, 0)s"
2017-04-26 20:04:35.335506,10.0.0.13,10.0.0.12,"(46, 47, 0)s"
2017-04-26 20:04:37.428525,10.0.0.13,10.0.0.12,"(48, 47, 0)s"
2017-04-26 20:04:39.521098,10.0.0.13,10.0.0.12,"(50, 47, 0)s"
2017-04-26 20:04:41.582975,10.0.0.13,10.0.0.12,"(52, 47, 0)s"
